"id","zona","piso","estrato","preciom","areaconst","parqueaderos","banios","habitaciones","tipo","barrio","longitud","latitud"
5156,"Zona Sur",NA,3,420,369,1,5,5,"Casa","alameda",-76.535,3.438
5317,"Zona Centro",NA,3,350,260,NA,2,2,"Casa","alameda",-76.53581,3.43774
5370,"Zona Sur",NA,3,135,78,NA,1,3,"Apartamento","alameda",-76.536,3.436
556,"Zona Norte",NA,3,135,52,NA,1,3,"Apartamento","alameda del río",-76.4989,3.49666
655,"Zona Norte",NA,3,280,148,2,4,4,"Casa","alameda del río",-76.5005,3.49584
908,"Zona Norte",NA,3,115,55,NA,1,3,"Apartamento","alameda del rio",-76.505,3.492
947,"Zona Norte","02",3,165,55,1,2,3,"Apartamento","alamos",-76.50632,3.48853
1666,"Zona Norte","02",4,275,120,1,2,4,"Casa","alamos",-76.517,3.475
4600,"Zona Norte","02",3,220,150,1,2,4,"Casa","alamos",-76.532,3.452
187,"Zona Norte","07",3,125,62,NA,2,3,"Apartamento","alamos",-76.488,3.469
907,"Zona Norte","09",4,135,60,1,2,3,"Apartamento","alamos",-76.505,3.488
905,"Zona Norte","11",4,140,62,NA,2,2,"Apartamento","alamos",-76.505,3.488
906,"Zona Norte",NA,3,160,61,1,2,3,"Apartamento","alamos",-76.505,3.489
935,"Zona Norte",NA,3,116,54,NA,2,3,"Apartamento","alamos",-76.506,3.49
936,"Zona Norte",NA,4,115,55,NA,1,3,"Apartamento","alamos",-76.506,3.492
986,"Zona Norte",NA,4,145,60,NA,2,3,"Apartamento","alamos",-76.507,3.486
1127,"Zona Norte",NA,3,250,135,NA,3,4,"Casa","alamos",-76.511,3.486
1134,"Zona Norte",NA,4,155,78,1,2,3,"Apartamento","alamos",-76.511,3.482
3409,"Zona Norte",NA,3,145,58,1,2,2,"Apartamento","alamos",-76.526,3.434
3986,"Zona Norte",NA,4,130,60,NA,2,3,"Apartamento","alamos",-76.529,3.413
3236,"Zona Sur",NA,4,240,95,NA,3,3,"Casa","alborada",-76.525,3.435
3984,"Zona Norte",NA,3,120,58,1,2,3,"Apartamento","alcazares",-76.529,3.413
3985,"Zona Norte",NA,3,78,56,NA,1,3,"Apartamento","alcazares",-76.529,3.413
7139,"Zona Sur","03",3,240,75,NA,3,5,"Casa","alf√©rez real",-76.54784,3.38842
6975,"Zona Sur","06",4,220,75,1,2,3,"Apartamento","alf√©rez real",-76.54627,3.39109
5615,"Zona Sur","08",3,210,72,2,2,3,"Apartamento","alf√©rez real",-76.53764,3.44924
6262,"Zona Sur",NA,3,105,68,NA,2,3,"Apartamento","alf√©rez real",-76.54168,3.44758
7396,"Zona Sur",NA,3,115,58,1,2,2,"Apartamento","alf√©rez real",-76.54924,3.39121
1126,"Zona Sur",NA,5,380,151,1,3,3,"Casa","alferez real",-76.511,3.452
6949,"Zona Sur",NA,4,220,84,NA,2,3,"Apartamento","alferez real",-76.546,3.39
73,"Zona Oriente","01",3,350,350,NA,3,5,"Casa","alfonso lópez",-76.47908,3.46466
74,"Zona Oriente","01",3,180,136,NA,1,4,"Casa","alfonso lópez",-76.4792,3.4639
77,"Zona Oriente","01",3,190,410,1,2,2,"Casa","alfonso lópez",-76.47969,3.45105
82,"Zona Oriente","01",3,115,111,1,2,4,"Apartamento","alfonso lópez",-76.48141,3.45379
85,"Zona Oriente","01",3,200,146,1,2,4,"Casa","alfonso lópez",-76.4818,3.45955
99,"Zona Oriente","01",3,403,384,1,3,5,"Casa","alfonso lópez",-76.48295,3.46266
105,"Zona Oriente","01",3,450,162.5,NA,2,0,"Casa","alfonso lópez",-76.48356,3.46416
109,"Zona Oriente","01",4,350,126,NA,3,3,"Casa","alfonso lópez",-76.48383,3.45853
78,"Zona Oriente","02",3,58,50,1,1,2,"Apartamento","alfonso lópez",-76.47978,3.45131
96,"Zona Oriente","02",3,320,225,NA,3,8,"Casa","alfonso lópez",-76.48256,3.45615
128,"Zona Oriente","02",3,85,70,NA,1,3,"Casa","alfonso lópez",-76.48521,3.46191
72,"Zona Oriente","03",3,250,300,1,5,9,"Casa","alfonso lópez",-76.47897,3.45313
154,"Zona Oriente","03",3,400,163,2,3,3,"Casa","alfonso lópez",-76.48684,3.45043
1360,"Zona Oriente","03",3,320,370,NA,5,5,"Casa","alfonso lópez",-76.51549,3.44602
76,"Zona Oriente",NA,3,160,69,3,2,4,"Casa","alfonso lópez",-76.47967,3.45828
79,"Zona Oriente",NA,3,215,154,NA,2,5,"Casa","alfonso lópez",-76.48058,3.45203
81,"Zona Oriente",NA,3,135,180,1,1,5,"Casa","alfonso lópez",-76.48118,3.46091
86,"Zona Oriente",NA,3,175,140,NA,2,4,"Casa","alfonso lópez",-76.48185,3.45806
91,"Zona Oriente",NA,3,280,260,NA,4,5,"Casa","alfonso lópez",-76.48227,3.45388
106,"Zona Oriente",NA,3,320,162,NA,2,5,"Casa","alfonso lópez",-76.48368,3.46204
4507,"Zona Oriente",NA,3,170,154,1,3,3,"Casa","alfonso lópez",-76.53198,3.45165
114,"Zona Oriente",NA,3,160,136,NA,2,4,"Casa","alfonso lópez i",-76.484,3.452
97,"Zona Oriente","03",3,220,450,1,4,7,"Casa","alfonso lopez",-76.4826,3.46768
7946,"Zona Sur","10",3,230,63,1,2,2,"Apartamento","alto jordán",-76.553,3.372
8187,"Zona Sur","02",5,650,200,2,4,3,"Casa","altos de guadalupe",-76.557,3.408
8212,"Zona Oeste","02",5,570,143,2,4,4,"Casa","altos de guadalupe",-76.55782,3.41171
8102,"Zona Sur","05",5,344,107,2,2,3,"Apartamento","altos de guadalupe",-76.555,3.41
8186,"Zona Sur",NA,5,420,310,2,3,4,"Casa","altos de guadalupe",-76.557,3.408
3741,"Zona Norte","02",5,300,76,1,2,2,"Apartamento","altos de menga",-76.528,3.489
647,"Zona Norte","03",3,125,65,NA,2,2,"Apartamento","altos de menga",-76.50021,3.47579
385,"Zona Norte","04",6,378,96.81,2,3,3,"Apartamento","altos de menga",-76.49477,3.45232
7812,"Zona Oeste",NA,6,500,125,2,3,3,"Apartamento","altos de santa",-76.552,3.431
7443,"Zona Oriente","01",3,240,350,1,3,8,"Casa","antonio nariño",-76.54973,3.42484
796,"Zona Oriente","03",3,170,290,NA,3,7,"Casa","antonio nariño",-76.50307,3.41117
2879,"Zona Centro","01",3,148,86,1,2,3,"Casa","aranjuez",-76.52261,3.43495
2991,"Zona Centro","01",3,215,74,2,1,2,"Casa","aranjuez",-76.52317,3.43646
3180,"Zona Centro","01",3,340,240,1,4,7,"Casa","aranjuez",-76.52411,3.43519
2873,"Zona Centro","02",3,270,142.75,1,4,7,"Casa","aranjuez",-76.52252,3.43619
2892,"Zona Centro","02",3,270,142.75,1,4,7,"Casa","aranjuez",-76.52266,3.43619
4411,"Zona Centro","02",3,350,340,1,4,10,"Casa","aranjuez",-76.53126,3.43908
2993,"Zona Centro","03",3,350,280,1,3,6,"Casa","aranjuez",-76.52319,3.43507
2564,"Zona Centro",NA,3,270,135,NA,3,5,"Casa","aranjuez",-76.521,3.437
2565,"Zona Centro",NA,3,315,216,2,3,5,"Casa","aranjuez",-76.521,3.437
2767,"Zona Sur",NA,3,215,73,1,1,2,"Casa","aranjuez",-76.522,3.438
2808,"Zona Centro",NA,3,547,487,NA,2,3,"Casa","aranjuez",-76.52206,3.43674
2876,"Zona Centro",NA,3,205,101,2,1,2,"Casa","aranjuez",-76.52256,3.43708
2933,"Zona Centro",NA,3,300,245,NA,5,8,"Casa","aranjuez",-76.523,3.436
3198,"Zona Centro",NA,3,450,251,1,4,3,"Casa","aranjuez",-76.5245,3.43688
3354,"Zona Centro",NA,3,220,130,2,1,2,"Casa","aranjuez",-76.526,3.434
4652,"Zona Oeste","01",6,400,177,2,3,3,"Apartamento","arboleda",-76.532,3.452
7073,"Zona Sur","02",6,910,182,2,4,3,"Apartamento","arboleda",-76.547,3.449
8312,"Zona Oeste","04",6,1300,318,2,4,2,"Apartamento","arboleda",-76.576,3.454
7367,"Zona Oeste",NA,6,1700,373,4,4,2,"Apartamento","arboleda",-76.549,3.448
8272,"Zona Oeste",NA,5,1500,400,NA,3,3,"Apartamento","arboleda",-76.56123,3.45246
2469,"Zona Oriente",NA,3,130,117,1,2,3,"Casa","arboleda campestre candelaria",-76.52049,3.41668
7076,"Zona Oeste","01",6,410,149,2,2,2,"Apartamento","arboledas",-76.54701,3.44902
5094,"Zona Oeste","02",6,1700,224,4,4,3,"Apartamento","arboledas",-76.53464,3.45138
6383,"Zona Oeste","02",6,600,350,2,4,5,"Apartamento","arboledas",-76.54216,3.44891
6910,"Zona Oeste","02",6,530,114,2,3,2,"Apartamento","arboledas",-76.54595,3.44986
7095,"Zona Oeste","02",6,298,158.3,2,4,4,"Apartamento","arboledas",-76.5474,3.44697
7262,"Zona Oeste","02",5,580,245,2,4,5,"Apartamento","arboledas",-76.54848,3.44895
7314,"Zona Oeste","02",6,720,240,2,3,3,"Apartamento","arboledas",-76.5488,3.44895
7423,"Zona Oeste","02",6,450,149.4,2,3,3,"Apartamento","arboledas",-76.54966,3.45157
196,"Zona Oeste","03",6,450,149,1,3,2,"Apartamento","arboledas",-76.48858,3.46912
6951,"Zona Oeste","03",6,500,119,2,3,3,"Apartamento","arboledas",-76.54602,3.4489
6994,"Zona Oeste","03",6,530,166,2,4,4,"Apartamento","arboledas",-76.5466,3.44694
7029,"Zona Oeste","03",6,520,118,2,2,3,"Apartamento","arboledas",-76.54698,3.44561
7286,"Zona Oeste","03",6,640,167.38,2,4,3,"Apartamento","arboledas",-76.5487,3.449
7287,"Zona Oeste","03",6,620,155,2,4,4,"Apartamento","arboledas",-76.5487,3.449
7312,"Zona Oeste","03",6,720,186,2,4,3,"Apartamento","arboledas",-76.5488,3.44895
8106,"Zona Oeste","03",6,640,127,2,5,4,"Apartamento","arboledas",-76.55514,3.44745
5586,"Zona Oeste","04",6,388,196.55,1,2,4,"Apartamento","arboledas",-76.5374,3.45324
7077,"Zona Oeste","04",6,550,110,2,3,2,"Apartamento","arboledas",-76.54701,3.44898
7317,"Zona Oeste","04",6,1300,303,2,4,3,"Apartamento","arboledas",-76.5488,3.44895
7698,"Zona Oeste","04",6,998,217,2,4,3,"Apartamento","arboledas",-76.55136,3.44651
8107,"Zona Oeste","04",6,800,320,2,3,4,"Apartamento","arboledas",-76.55516,3.44746
7414,"Zona Oeste","05",6,950,220,3,4,3,"Apartamento","arboledas",-76.54945,3.44838
8048,"Zona Oeste","05",6,700,151,3,5,3,"Apartamento","arboledas",-76.55428,3.4478
7277,"Zona Oeste","07",6,450,86,2,2,2,"Apartamento","arboledas",-76.54859,3.44895
7288,"Zona Oeste","07",6,790,267,4,4,2,"Apartamento","arboledas",-76.54871,3.44812
7315,"Zona Oeste","07",6,1200,199,3,5,4,"Apartamento","arboledas",-76.5488,3.44895
7313,"Zona Oeste","08",6,700,212,2,3,3,"Apartamento","arboledas",-76.5488,3.44895
7321,"Zona Oeste","08",6,620,317,2,6,5,"Apartamento","arboledas",-76.54883,3.44981
6979,"Zona Oeste","09",6,620,183,3,3,2,"Apartamento","arboledas",-76.54634,3.44952
7316,"Zona Oeste","10",6,950,197,2,5,4,"Apartamento","arboledas",-76.5488,3.44895
6990,"Zona Oeste","11",6,650,220,2,3,3,"Apartamento","arboledas",-76.54653,3.44626
6478,"Zona Oeste",NA,6,620,157,2,4,4,"Apartamento","arboledas",-76.54298,3.4508
6558,"Zona Oeste",NA,6,650,204,2,4,4,"Apartamento","arboledas",-76.54325,3.45075
6582,"Zona Oeste",NA,6,1300,286,2,5,3,"Apartamento","arboledas",-76.54346,3.45105
7124,"Zona Oeste",NA,6,530,130,NA,3,2,"Apartamento","arboledas",-76.54767,3.44865
7238,"Zona Oeste",NA,6,900,250,2,4,3,"Apartamento","arboledas",-76.54829,3.44603
7239,"Zona Oeste",NA,6,980,196,2,4,3,"Apartamento","arboledas",-76.54829,3.44603
8238,"Zona Oeste",NA,6,550,160,2,4,3,"Apartamento","arboledas",-76.55943,3.38902
915,"Zona Oriente","02",3,320,154,NA,4,8,"Casa","atanasio girardot",-76.50529,3.44184
999,"Zona Oriente","02",3,135,120,NA,2,4,"Apartamento","atanasio girardot",-76.50737,3.44454
1038,"Zona Oriente","02",3,310,153,2,5,6,"Casa","atanasio girardot",-76.50819,3.44334
1071,"Zona Oriente","02",3,190,196,1,2,6,"Casa","atanasio girardot",-76.50901,3.44318
970,"Zona Oriente","03",3,280,179,1,5,10,"Casa","atanasio girardot",-76.50684,3.44311
667,"Zona Oriente",NA,3,260,225,NA,4,5,"Casa","atanasio girardot",-76.50069,3.44855
920,"Zona Oriente",NA,3,310,288,1,4,8,"Casa","atanasio girardot",-76.50558,3.44232
931,"Zona Norte",NA,3,400,150,1,3,7,"Casa","atanasio girardot",-76.506,3.443
1017,"Zona Oriente",NA,3,200,1365,NA,1,4,"Casa","atanasio girardot",-76.5079,3.44334
5100,"Zona Oriente",NA,3,370,520,2,6,7,"Casa","autopista sur",-76.53466,3.4223
7535,"Zona Oeste",NA,6,430,118,2,3,3,"Apartamento","bajo aguacatal",-76.55,3.457
455,"Zona Norte","01",3,110,65,NA,1,3,"Apartamento","barranquilla",-76.49607,3.47609
590,"Zona Norte","07",3,135,54,NA,2,3,"Apartamento","barranquilla",-76.49918,3.47864
309,"Zona Norte",NA,3,250,240,1,2,4,"Casa","barranquilla",-76.49265,3.47429
367,"Zona Norte",NA,3,176,75,NA,2,3,"Casa","barranquilla",-76.4942,3.47644
372,"Zona Norte",NA,3,113,58,NA,2,3,"Apartamento","barranquilla",-76.49447,3.47698
433,"Zona Norte",NA,3,243,150,NA,4,4,"Casa","barranquilla",-76.49575,3.46901
129,"Zona Oriente",NA,3,160,136,NA,2,4,"Casa","barrio 7de agosto",-76.48543,3.45039
1816,"Zona Oriente",NA,3,750,183,2,0,0,"Casa","barrio el recuerdo",-76.51772,3.46116
5637,"Zona Sur","01",4,500,392,NA,2,3,"Casa","barrio eucarístico",-76.53786,3.42582
2683,"Zona Centro","01",3,165,102,1,1,3,"Casa","barrio obrero",-76.52149,3.44497
911,"Zona Norte",NA,3,240,62,NA,2,3,"Casa","barrio tranquilo y",-76.50519,3.48641
210,"Zona Norte",NA,3,450,396,2,4,7,"Casa","base a√©rea",-76.489,3.447
446,"Zona Norte",NA,3,412,140,1,4,6,"Casa","base a√©rea",-76.496,3.45
1278,"Zona Centro","01",3,260,211,1,3,4,"Casa","belalcazar",-76.51471,3.42346
2698,"Zona Centro","01",3,150,108,NA,2,4,"Casa","Belalcazar",-76.52158,3.44198
930,"Zona Sur",NA,3,150,108,NA,1,3,"Casa","belalcazar",-76.506,3.404
1090,"Zona Centro",NA,3,150,125,NA,1,4,"Casa","belalcazar",-76.51,3.439
8279,"Zona Sur","03",3,130,77,1,2,3,"Apartamento","belisario caicedo",-76.56246,3.41772
822,"Zona Sur","05",3,150,73,1,2,3,"Apartamento","belisario caicedo",-76.50339,3.47701
5284,"Zona Oeste","01",4,180,63.7,1,2,2,"Apartamento","bella suiza",-76.53555,3.41234
8210,"Zona Oeste","01",4,260,120,1,3,3,"Casa","bella suiza",-76.55771,3.41095
8285,"Zona Oeste","01",5,1200,900,5,4,4,"Casa","bella suiza",-76.56387,3.4103
8288,"Zona Sur","01",5,310,166,2,4,3,"Apartamento","bella suiza",-76.564,3.41
8290,"Zona Oeste","01",5,390,224,2,3,4,"Casa","bella suiza",-76.56458,3.4086
8294,"Zona Sur","01",5,175,64,1,2,2,"Apartamento","bella suiza",-76.56493,3.40916
8287,"Zona Sur","02",5,285,120,2,4,3,"Apartamento","bella suiza",-76.564,3.41
8295,"Zona Oeste","02",5,275,114.68,1,3,3,"Apartamento","bella suiza",-76.56498,3.40912
8299,"Zona Sur","02",6,305,125,2,3,3,"Apartamento","bella suiza",-76.565,3.408
4876,"Zona Oeste","03",5,410,300,3,3,6,"Casa","bella suiza",-76.53353,3.40459
8293,"Zona Sur","03",5,185,78,1,2,3,"Apartamento","bella suiza",-76.56475,3.41022
5116,"Zona Oeste","04",4,270,115,1,3,3,"Apartamento","bella suiza",-76.5348,3.40474
8301,"Zona Oeste","04",5,220,92,2,3,3,"Apartamento","bella suiza",-76.56521,3.40873
4879,"Zona Oeste","05",4,185,88,1,2,3,"Apartamento","bella suiza",-76.53353,3.40459
6851,"Zona Oeste",NA,5,420,270,2,4,5,"Casa","bella suiza",-76.5452,3.40827
7728,"Zona Oeste",NA,6,1200,700,4,6,4,"Casa","bella suiza",-76.55157,3.44565
7734,"Zona Oeste",NA,5,450,350,3,4,5,"Casa","bella suiza",-76.5517,3.40861
8280,"Zona Oeste",NA,5,291,68,2,2,3,"Apartamento","bella suiza",-76.56295,3.41275
4941,"Zona Sur",NA,5,500,320,2,8,9,"Casa","bella suiza alta",-76.534,3.405
8297,"Zona Oeste",NA,5,330,112,2,4,3,"Casa","bella suiza alta",-76.565,3.408
8298,"Zona Sur",NA,5,1350,390,8,10,10,"Casa","bella suiza alta",-76.565,3.409
8300,"Zona Oeste",NA,5,480,280,4,4,4,"Apartamento","bella suiza alta",-76.565,3.408
4651,"Zona Oeste","02",5,220,70,1,2,2,"Apartamento","bellavista",-76.532,3.452
7160,"Zona Oeste","02",6,1200,435,2,4,4,"Casa","bellavista",-76.548,3.446
7261,"Zona Oeste","02",6,430,155,2,4,4,"Apartamento","bellavista",-76.54848,3.44646
7509,"Zona Oeste","02",5,1200,660,NA,0,0,"Casa","bellavista",-76.55,3.447
7558,"Zona Oeste","02",4,220,62,1,2,2,"Apartamento","bellavista",-76.55029,3.4454
7702,"Zona Oeste","02",6,570,126,2,3,2,"Apartamento","bellavista",-76.55139,3.44571
7781,"Zona Oeste","02",6,650,233,1,4,3,"Casa","bellavista",-76.552,3.441
8232,"Zona Oeste","02",6,900,250,NA,5,4,"Apartamento","bellavista",-76.559,3.419
8035,"Zona Oeste","03",5,680,240,2,4,4,"Casa","bellavista",-76.55404,3.44338
4964,"Zona Oeste","04",5,450,140,2,2,3,"Apartamento","bellavista",-76.534,3.451
5369,"Zona Oeste","04",6,760,158,2,5,3,"Apartamento","bellavista",-76.536,3.451
7283,"Zona Oeste","04",6,600,142,2,4,4,"Apartamento","bellavista",-76.54868,3.44668
7575,"Zona Oeste","04",6,600,135,2,5,4,"Apartamento","bellavista",-76.55059,3.44553
7747,"Zona Oeste","04",5,450,140,2,3,3,"Apartamento","bellavista",-76.5518,3.44094
7869,"Zona Oeste","04",6,600,135,2,3,3,"Apartamento","bellavista",-76.55259,3.44702
8110,"Zona Oeste","04",5,320,107,2,2,2,"Apartamento","bellavista",-76.55522,3.4475
6027,"Zona Oeste","05",5,300,90,2,2,3,"Apartamento","bellavista",-76.54,3.449
7191,"Zona Oeste","05",6,1380,264,3,4,3,"Apartamento","bellavista",-76.548,3.446
7626,"Zona Oeste","07",4,620,220,4,4,2,"Apartamento","bellavista",-76.55093,3.44762
7988,"Zona Oeste","07",5,650,220,4,4,3,"Apartamento","bellavista",-76.55365,3.44416
8101,"Zona Oeste","07",5,465,132,2,4,3,"Apartamento","bellavista",-76.555,3.445
4318,"Zona Oeste","08",5,320,107,1,2,3,"Apartamento","bellavista",-76.5309,3.4513
5093,"Zona Oeste","08",6,440,135,2,3,3,"Apartamento","bellavista",-76.53464,3.44987
7705,"Zona Oeste","08",5,440,135,2,3,3,"Apartamento","bellavista",-76.55141,3.44578
7811,"Zona Oeste","08",5,750,220,NA,4,3,"Apartamento","bellavista",-76.552,3.445
8275,"Zona Oeste","08",6,700,123,2,3,4,"Apartamento","bellavista",-76.562,3.423
4599,"Zona Oeste",NA,6,680,225,2,5,3,"Casa","bellavista",-76.532,3.452
6709,"Zona Oeste",NA,5,480,180,2,3,3,"Apartamento","bellavista",-76.544,3.39
6839,"Zona Oeste",NA,6,900,250,2,0,0,"Apartamento","bellavista",-76.545,3.434
6947,"Zona Oeste",NA,6,980,196,3,4,3,"Apartamento","bellavista",-76.546,3.448
7070,"Zona Oeste",NA,6,900,250,2,3,4,"Apartamento","bellavista",-76.547,3.439
7071,"Zona Oeste",NA,6,999,250,2,4,4,"Apartamento","bellavista",-76.547,3.439
7072,"Zona Oeste",NA,6,430,148,2,3,2,"Apartamento","bellavista",-76.547,3.439
7159,"Zona Oeste",NA,5,680,240,2,5,3,"Casa","bellavista",-76.548,3.448
7190,"Zona Oeste",NA,6,530,113,2,4,3,"Apartamento","bellavista",-76.548,3.446
7275,"Zona Oeste",NA,6,650,196,2,3,3,"Apartamento","bellavista",-76.54857,3.44647
7701,"Zona Oeste",NA,5,637,126,2,2,3,"Apartamento","bellavista",-76.55139,3.44571
7703,"Zona Oeste",NA,6,750,220,2,4,3,"Apartamento","bellavista",-76.55139,3.44571
7765,"Zona Oeste",NA,5,450,140,2,3,3,"Apartamento","bellavista",-76.55189,3.44079
7943,"Zona Oeste",NA,5,380,110,2,2,3,"Apartamento","bellavista",-76.553,3.443
7944,"Zona Oeste",NA,5,300,107,2,2,2,"Apartamento","bellavista",-76.553,3.442
8005,"Zona Oeste",NA,5,330,145,3,4,3,"Casa","bellavista",-76.554,3.442
8276,"Zona Oeste",NA,5,393,131,2,3,3,"Apartamento","bellavista",-76.562,3.423
1665,"Zona Oriente","01",3,170,150,1,1,5,"Casa","benjamín herrera",-76.517,3.446
1802,"Zona Oriente","01",4,300,250,NA,6,6,"Casa","benjamín herrera",-76.51768,3.44839
5316,"Zona Oriente","01",3,198,112,1,2,4,"Casa","benjamín herrera",-76.5358,3.45212
854,"Zona Oriente","02",3,85,60,NA,2,2,"Casa","benjamín herrera",-76.504,3.4
1787,"Zona Oriente","02",3,155,160,NA,3,7,"Casa","benjamín herrera",-76.51752,3.44774
1426,"Zona Centro",NA,3,390,150,4,4,6,"Casa","benjamín herrera",-76.516,3.447
1664,"Zona Centro",NA,3,290,237,NA,6,10,"Casa","benjamín herrera",-76.517,3.448
5500,"Zona Oriente",NA,3,330,189,1,3,6,"Casa","benjamín herrera",-76.537,3.416
4598,"Zona Norte",NA,3,154,104,NA,2,4,"Casa","berlin",-76.532,3.452
301,"Zona Sur","04",3,115,57,NA,1,3,"Apartamento","bloques del limonar",-76.492,3.473
5534,"Zona Sur","01",4,175,69,1,2,3,"Apartamento","bochalema",-76.537,3.416
43,"Zona Sur","03",4,175,59,1,2,2,"Apartamento","bochalema",-76.47,3.427
2405,"Zona Sur","03",4,155,62,1,2,2,"Apartamento","bochalema",-76.52,3.367
793,"Zona Sur","05",4,121,47,NA,1,2,"Apartamento","bochalema",-76.503,3.398
903,"Zona Sur","05",4,165,60,NA,2,3,"Apartamento","bochalema",-76.505,3.398
740,"Zona Sur","06",4,260,86,1,2,3,"Apartamento","bochalema",-76.502,3.4
5368,"Zona Sur","06",4,226,64,1,2,3,"Apartamento","bochalema",-76.536,3.364
695,"Zona Sur","07",4,155,60,NA,2,3,"Apartamento","bochalema",-76.501,3.451
1157,"Zona Sur","07",4,225,84,1,2,3,"Apartamento","bochalema",-76.512,3.405
904,"Zona Sur","08",5,280,94,1,2,3,"Apartamento","bochalema",-76.505,3.451
693,"Zona Sur","09",4,225,72,1,2,3,"Apartamento","bochalema",-76.501,3.4
3740,"Zona Sur","10",4,147,60,NA,2,2,"Apartamento","bochalema",-76.528,3.426
643,"Zona Sur",NA,4,230,69,1,3,3,"Apartamento","bochalema",-76.5,3.401
694,"Zona Sur",NA,4,170,60,NA,2,3,"Apartamento","bochalema",-76.501,3.45
696,"Zona Sur",NA,4,180,57,NA,2,2,"Apartamento","bochalema",-76.501,3.45
697,"Zona Sur",NA,4,165,65,NA,2,3,"Apartamento","bochalema",-76.501,3.442
741,"Zona Sur",NA,5,164,54,1,2,3,"Apartamento","bochalema",-76.502,3.452
1031,"Zona Sur",NA,4,180,70,1,2,2,"Apartamento","bochalema",-76.508,3.463
1133,"Zona Sur",NA,5,250,90,1,2,3,"Apartamento","bochalema",-76.511,3.469
1240,"Zona Sur",NA,4,265,86,1,2,2,"Apartamento","bochalema",-76.514,3.406
2406,"Zona Sur",NA,4,215,72,NA,2,3,"Apartamento","bochalema",-76.52,3.365
3408,"Zona Sur",NA,5,280,90,1,2,3,"Apartamento","bochalema",-76.526,3.434
3738,"Zona Sur",NA,4,230,66,1,2,3,"Apartamento","bochalema",-76.528,3.397
3739,"Zona Sur",NA,4,147,60,NA,2,2,"Apartamento","bochalema",-76.528,3.426
3980,"Zona Sur",NA,4,210,72,1,3,2,"Apartamento","bochalema",-76.529,3.413
3981,"Zona Sur",NA,4,135,60,1,2,3,"Apartamento","bochalema",-76.529,3.413
3982,"Zona Sur",NA,4,160,60,NA,2,3,"Apartamento","bochalema",-76.529,3.413
3983,"Zona Sur",NA,4,140,58,1,2,3,"Apartamento","bochalema",-76.529,3.413
4375,"Zona Sur",NA,4,240,60,1,2,3,"Apartamento","bochalema",-76.531,3.413
4650,"Zona Sur",NA,4,180,63,NA,2,3,"Apartamento","bochalema",-76.532,3.414
6708,"Zona Sur",NA,4,225,72,1,2,3,"Apartamento","bochalema",-76.544,3.357
7364,"Zona Sur",NA,4,230,65,1,2,3,"Apartamento","bochalema",-76.549,3.418
7365,"Zona Sur",NA,4,270,89,1,2,3,"Apartamento","bochalema",-76.549,3.422
1511,"Zona Norte",NA,3,72,48,NA,1,2,"Apartamento","bolivariano",-76.51641,3.46921
7363,"Zona Oeste",NA,6,750,318,2,5,3,"Apartamento","bosques de alboleda",-76.549,3.451
4703,"Zona Sur","01",4,490,250,NA,4,4,"Casa","bosques del limonar",-76.53245,3.40004
5057,"Zona Sur","01",5,490,250,2,4,4,"Casa","bosques del limonar",-76.53464,3.44987
5092,"Zona Sur","01",4,310,107,1,3,4,"Apartamento","bosques del limonar",-76.53464,3.44987
4966,"Zona Sur","02",4,205,72,NA,3,3,"Apartamento","bosques del limonar",-76.53401,3.40074
4830,"Zona Sur","03",4,550,294,3,4,4,"Casa","bosques del limonar",-76.53304,3.40018
4987,"Zona Sur","03",4,220,80,1,3,3,"Casa","bosques del limonar",-76.53419,3.39802
5099,"Zona Sur","03",5,655,300,3,5,5,"Casa","bosques del limonar",-76.53465,3.40004
3468,"Zona Sur","04",4,160,61,NA,1,2,"Apartamento","bosques del limonar",-76.52653,3.43217
4825,"Zona Sur","04",4,230,108,2,3,3,"Apartamento","bosques del limonar",-76.533,3.408
4826,"Zona Sur","04",4,230,108,2,3,3,"Apartamento","bosques del limonar",-76.533,3.408
5333,"Zona Sur","04",4,230,108,2,2,3,"Apartamento","bosques del limonar",-76.53597,3.401
3271,"Zona Sur","05",3,115,63,NA,1,3,"Apartamento","bosques del limonar",-76.52534,3.41425
4005,"Zona Sur","05",3,110,63,NA,1,3,"Apartamento","bosques del limonar",-76.52907,3.39892
4967,"Zona Sur","05",4,170,72,NA,2,3,"Apartamento","bosques del limonar",-76.53401,3.40074
5374,"Zona Sur","05",4,230,108,1,2,3,"Apartamento","bosques del limonar",-76.53604,3.40184
5473,"Zona Sur","06",5,295,107,2,3,4,"Apartamento","bosques del limonar",-76.53696,3.39626
5410,"Zona Sur","07",5,335,108,1,3,4,"Apartamento","bosques del limonar",-76.53626,3.39563
4421,"Zona Sur",NA,4,260,90,1,3,3,"Casa","bosques del limonar",-76.53136,3.40169
4482,"Zona Sur",NA,4,250,96,1,3,3,"Casa","bosques del limonar",-76.53197,3.39693
4846,"Zona Sur",NA,4,599,324,2,4,4,"Casa","bosques del limonar",-76.53336,3.40001
5103,"Zona Sur",NA,4,450,199,1,4,5,"Casa","bosques del limonar",-76.53467,3.40232
1964,"Zona Oriente","03",3,330,173,1,5,7,"Casa","boyacá",-76.51857,3.42415
2840,"Zona Centro","01",3,200,150,NA,3,6,"Casa","bretaña",-76.52224,3.43975
4594,"Zona Centro","01",3,280,205,1,4,4,"Casa","bretaña",-76.532,3.439
